,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30
20,-474.9998779296875,259.3905944824219,31.318506240844727,-29.561382293701172,11.240335464477539,11.696754455566406,-11.690205574035645,-9.461756706237793,-2.349337339401245,-5.340624809265137,-5.424504280090332,-0.5850475430488586,5.388225555419922,11.113834381103516,9.415243148803711,-0.377038836479187,-8.327126502990723,-11.859991073608398,-13.657809257507324,-8.441773414611816,697.1247101,694.6928406,695.3352356,693.1210327,693.0666351,690.3305054,687.8049469,686.8058777,689.7757721,696.416626,703.9834595,707.0704651,706.0417175,709.0927887,709.5710754,710.8031464,705.3907776,482.8736877,481.1871338,476.8102646,474.0542984,468.6314774,695.3560638,695.9654236,698.368988,699.3039703,699.3497467,702.9947662,721.2799835,728.7281036
21,-445.9490966796875,257.753662109375,13.278159141540527,-39.15200424194336,8.836318016052246,4.2961273193359375,-18.432912826538086,-11.433655738830566,-5.231884956359863,-6.948145389556885,-1.326555609703064,3.6810591220855713,3.094327688217163,3.033780813217163,0.6858903765678406,-6.796416282653809,-14.204550743103027,-16.063447952270508,-9.886497497558594,-0.9969167709350586,732.72789,724.6424866,719.853363,707.4658966,456.7980957,684.1175842,458.0958939,453.5272598,453.7670517,690.5828857,690.2742767,688.992691,688.7032318,688.1880188,689.2114258,695.2786255,696.9326019,696.9346619,699.4976044,698.3094788,698.6754608,691.7332458,0.0,673.9544678,649.7518158,644.2505646,647.0191193,660.9696198,677.1161652,679.723053
22,-386.3134765625,244.5379638671875,-5.8409552574157715,-42.38982391357422,9.753108978271484,-3.1836459636688232,-23.946727752685547,-9.785996437072754,-1.796358346939087,-5.530847072601318,-1.378208875656128,2.8560376167297363,-1.7651435136795044,-8.204048156738281,-13.369150161743164,-16.621614456176758,-12.462587356567383,-2.3659088611602783,3.639775037765503,0.7903913259506226,459.6297455,467.0591736,458.2769394,684.7270203,686.4138794,687.633667,691.3653564,693.1858826,693.3822632,695.9248352,698.9778137,699.8005676,698.9336395,697.4235535,695.8045959,696.1980438,695.7293701,695.8295441,695.2859497,695.1931763,695.4502106,694.1530609,693.4883881,694.2834473,694.1488647,693.9705658,693.4237671,694.1047668,696.0353088,696.3574982
23,-450.7871398925781,235.93821716308594,11.378671646118164,-37.613094329833984,4.69500207901001,0.3161327838897705,-18.344175338745117,-6.66307258605957,5.9094743728637695,6.383119583129883,7.255216598510742,4.2272186279296875,-9.118247985839844,-22.49547004699707,-23.271976470947266,-12.466718673706055,-1.1990134716033936,3.53897762298584,3.565545082092285,2.8868486881256104,696.993103,698.7141418,698.6925507,697.7120209,698.6209106,697.8862,697.9217529,699.5766449,699.5713806,699.2945862,701.5561676,701.804657,701.9113922,692.5866699,689.249115,684.9329376,682.6565552,682.297821,684.9585724,680.9082031,682.0211792,683.706665,676.1710358,676.0671997,0.0,0.0,0.0,677.1231842,674.8578644,676.0447693
24,-480.6758728027344,233.79483032226562,9.634139060974121,-41.35639572143555,-3.992680311203003,-7.7523016929626465,-21.37052345275879,-10.870689392089844,-2.0994973182678223,3.252239942550659,13.370063781738281,15.693737030029297,7.7485785484313965,-0.9321067333221436,-9.193915367126465,-14.627145767211914,-11.19572925567627,-2.6819162368774414,1.4157812595367432,-2.7195537090301514,673.6058807,675.9977722,504.071312,684.2346191,505.5886078,507.3534393,509.9073029,514.9898148,519.0318298,698.2824707,694.8033142,694.4471741,690.4499054,689.9651337,690.3596497,688.9009857,687.7368164,687.4447632,687.4987793,686.0762024,685.7396698,685.1881409,682.713089,677.3876953,674.240799,675.4631042,675.8921814,676.4369965,679.0992737,678.3700562
25,-526.4991455078125,223.43043518066406,16.21378517150879,-38.27748489379883,0.7005674242973328,0.3747711181640625,-23.523380279541016,-19.397676467895508,-7.09132194519043,-3.880498170852661,1.9073407649993896,7.161975860595703,3.1990251541137695,-1.9810006618499756,-2.3058671951293945,-4.017939567565918,-8.737634658813477,-7.284445762634277,2.554154634475708,8.091512680053711,682.1406555,681.1540985,682.182312,682.1620178,685.9367371,551.5191269,551.5163422,550.049324,552.1694183,550.2507782,550.4669952,548.6222076,687.0977783,685.9395599,685.2876282,681.0207367,676.386261,672.589035,666.9019318,666.0539246,669.5914459,545.7331085,539.7623825,539.3738556,669.7814941,668.852005,669.9216461,671.5358734,544.4095612,544.0756989
26,-500.8824462890625,227.2375030517578,14.089250564575195,-33.546630859375,4.037573337554932,-3.6518478393554688,-24.867212295532227,-16.97625732421875,-7.0558857917785645,-8.362569808959961,-9.863537788391113,-8.796708106994629,-4.436502933502197,3.835559368133545,9.589420318603516,8.06341552734375,2.082597494125366,-3.9689435958862305,-6.1589579582214355,-1.9265203475952148,0.0,544.6509933,546.3679123,547.3659134,673.7413025,672.8994751,672.7198792,673.547287,673.16185,673.8319397,675.7001495,676.0931396,675.6417847,676.0076141,677.2384644,677.8923798,679.1436005,679.9404144,681.2436676,682.0842743,683.9377594,687.9584503,685.0247955,685.178833,684.6551514,684.4962311,683.8471985,554.5212173,685.1770782,685.5986023
27,-525.5374755859375,230.35874938964844,25.753543853759766,-36.0679931640625,-2.3085923194885254,3.096430540084839,-14.135512351989746,-13.168587684631348,-7.892088413238525,-9.133918762207031,-7.409030437469482,-3.8637328147888184,-0.3764646351337433,5.83269739151001,7.2136335372924805,-2.4023149013519287,-13.508979797363281,-15.205950736999512,-7.951584339141846,1.272202730178833,687.3587036,685.9150696,686.7292023,553.1846237,552.8817749,553.5441589,688.1782532,687.5411224,686.9020081,687.5138855,687.6230621,687.9492188,687.7013397,686.9264221,687.0258331,686.5242767,687.3001099,686.3321686,687.7406311,688.6362457,688.468399,690.7491302,689.8615265,691.4839172,563.9020538,563.5198975,564.0881348,718.5256195,583.6235809,0.0
28,-668.8793334960938,228.2614288330078,56.76054763793945,-22.615468978881836,-10.331804275512695,4.624234199523926,-3.8201942443847656,-7.435587406158447,-3.197486162185669,-5.196297645568848,-9.222176551818848,-5.701418876647949,1.3787566423416138,4.131438255310059,0.9881498217582703,-4.888370037078857,-10.03097152709961,-13.190861701965332,-13.894427299499512,-10.815035820007324,763.9849854,794.3463135,636.3427734,656.2146759,865.7195282,683.530426,699.0766144,917.781601,926.3650513,939.6283722,945.541153,949.9082184,949.4335175,950.4319,950.9039307,950.9464264,955.9905243,960.6086731,963.4564209,963.1406403,966.4098358,957.0935822,961.2448883,967.4334717,969.8081207,742.1520996,741.7447662,740.9960175,971.8699646,972.6535034
29,-522.9268798828125,144.05712890625,20.623619079589844,-0.4741549491882324,12.665688514709473,1.0626472234725952,-2.0048491954803467,5.72363805770874,5.279038906097412,5.247891426086426,4.064912796020508,-3.22125244140625,-4.132136344909668,-0.009105665609240532,-1.6351675987243652,-3.255124807357788,-1.7666351795196533,-2.656674861907959,-3.5017008781433105,-2.451977491378784,973.3256531,973.656311,973.3351898,975.0017548,976.0351563,975.7180786,979.4802094,982.3835754,982.8317261,985.1319122,987.2666168,991.0889435,988.3296204,987.3088074,987.8083801,989.6030426,988.7254333,989.3645477,989.1075897,988.9252472,989.5365906,749.2790222,744.2206573,995.3001404,750.588913,757.060318,1005.305176,1002.729492,1003.10463,1003.10524
30,-312.5571594238281,298.3271484375,-17.83716583251953,-43.599552154541016,23.78554916381836,1.756121277809143,-13.776179313659668,2.8812060356140137,0.25666749477386475,-1.9963761568069458,1.5757807493209839,-3.915592908859253,-1.996059536933899,2.963238477706909,-3.3789820671081543,-5.105385780334473,-1.4229744672775269,-5.124432563781738,-6.741919994354248,-3.4122629165649414,999.8126221,990.4075623,989.0448761,989.695816,990.9945679,991.0578156,991.3182068,993.9880371,995.6341553,0.0,999.4120789,997.966156,997.7700043,1003.865356,999.1195679,998.9527893,1000.89798,995.7266235,997.2662354,993.7426758,1000.035934,1000.273361,1002.844009,998.6747742,995.4051971,1000.491867,763.5951996,1001.852493,766.6915894,1004.812012
31,-278.0434265136719,294.4199523925781,-25.224252700805664,-37.031105041503906,30.80278778076172,-1.2853816747665405,-17.557252883911133,1.6255866289138794,1.3874566555023193,2.9539005756378174,5.587986946105957,-5.136841297149658,-4.8817644119262695,1.8961970806121826,-3.3924560546875,-3.9121992588043213,-0.4197708070278168,-7.597026348114014,-10.451719284057617,-4.588695526123047,766.4183807,768.2378387,766.6955566,765.619812,1017.375946,1020.251389,1024.236298,1018.548126,1012.105865,1011.017303,1004.920654,1002.643661,986.3983917,983.1123352,982.4810028,966.0183716,746.3747406,743.7419891,883.4017181,699.8363495,669.9619293,0.0,716.5893555,706.1063385,682.6255798,668.5461426,667.6321411,404.9359512,404.6575546,404.1233063
32,-293.1653137207031,296.49395751953125,-16.826641082763672,-40.893836975097656,30.243492126464844,4.801694393157959,-16.748220443725586,2.688591718673706,1.902147650718689,-3.275791883468628,2.19474720954895,-3.961339235305786,-6.913858890533447,1.929322361946106,0.04811876639723778,-6.136395454406738,-4.173784255981445,-5.1521196365356445,-6.453354358673096,-2.772357225418091,406.1708069,404.9618912,403.9749527,402.3688126,402.0866013,402.3900223,401.3187408,397.9322052,397.2943497,402.7228165,399.9224854,645.6615448,649.264679,409.9666977,675.9963226,0.0,0.0,797.0409393,564.7120667,839.2227936,837.339859,830.3534698,839.4384003,843.3751678,846.9987488,573.5291672,0.0,843.6035156,587.1731567,588.6782837
33,-287.962158203125,267.4090881347656,-7.617617607116699,-47.735877990722656,10.134832382202148,1.0856033563613892,-15.330782890319824,-0.74257493019104,1.270514726638794,-9.919546127319336,-12.082822799682617,-7.798595905303955,-3.5910096168518066,0.3916912376880646,0.3222685754299164,-5.996315956115723,-10.251453399658203,-7.165473937988281,-4.376921653747559,-4.021704196929932,586.7198563,0.0,584.8768997,858.7815094,586.1138153,583.9839554,942.0359802,982.5328827,993.1539917,1006.509552,1018.110504,1017.885437,1018.041916,1012.993088,1008.698349,1002.502289,0.0,0.0,585.8718872,1011.452637,1018.089523,1018.738327,1015.559998,1014.450073,1000.802231,989.8260498,982.700119,967.9108429,0.0,592.3889542
34,-269.40625,271.1975402832031,-13.592041969299316,-40.196041107177734,20.458059310913086,3.166301965713501,-13.320509910583496,-1.4446436166763306,-2.4920718669891357,-3.850994348526001,0.5532300472259521,-0.6713993549346924,1.803299069404602,7.956189155578613,6.687248229980469,0.9799941778182983,-4.1638336181640625,-7.089022159576416,-4.629763126373291,-0.504926323890686,593.5680389,595.0949478,955.0473785,595.0267029,596.6579056,943.1693268,943.8976288,930.9272003,919.9899292,593.8828659,852.5675201,588.4854126,567.2978592,770.8187866,501.0942841,769.5226288,474.8910904,472.9155731,472.472229,471.1153793,764.58992,465.8952713,752.9360199,456.4645767,454.7547913,0.0,0.0,545.6636429,0.0,0.0
35,-292.6955261230469,265.930419921875,-5.433907985687256,-33.95304489135742,21.388580322265625,5.345297813415527,-15.182291984558105,-4.803567409515381,2.3893840312957764,1.5992766618728638,-0.216125026345253,-4.062772750854492,-4.3313374519348145,1.0726594924926758,3.377506732940674,0.5431023240089417,-4.09930944442749,-7.6042866706848145,-5.4877400398254395,-2.517260789871216,0.0,0.0,0.0,357.130661,368.547821,454.8464584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.4348602,525.8151627,526.0614395,524.9367142,526.223526,525.5770874,528.8929749,530.7852173,530.3157425,530.372963,530.0196075,529.8823547
36,-397.7048645019531,248.2253875732422,9.005701065063477,-37.3907470703125,8.479966163635254,-1.0251104831695557,-20.700780868530273,-5.970148086547852,7.241852283477783,3.7224247455596924,-5.291866302490234,-10.789610862731934,-6.6687798500061035,-0.8178087472915649,-1.84395432472229,-3.895580768585205,-3.8177692890167236,-3.992933511734009,-3.5449323654174805,-2.6414170265197754,530.182991,0.0,0.0,0.0,532.0853424,0.0,530.4668808,1098.521118,1095.729141,531.0359192,0.0,0.0,0.0,717.5866699,715.4558563,690.7209015,681.4654541,519.899025,519.7023392,516.3976669,0.0,0.0,506.7876434,0.0,0.0,499.7574234,497.8636932,498.7566376,497.8417587,495.5635452
37,-411.81536865234375,249.3863983154297,6.424343585968018,-38.08612060546875,14.806939125061035,7.017902851104736,-17.548681259155273,-7.130664348602295,2.2435972690582275,-2.9055566787719727,-6.166283130645752,-5.60978364944458,-1.3361411094665527,5.025979042053223,4.510932922363281,-2.1733570098876953,-6.135319709777832,-5.195558071136475,-1.4822242259979248,3.682842969894409,496.0847855,0.0,0.0,0.0,0.0,0.0,490.8631134,490.7825851,491.7622375,495.7781219,495.7023621,494.642868,779.8973846,783.730545,785.4093933,786.3912964,782.4562836,774.7187042,746.7845154,719.9053192,712.574234,697.1199036,690.6365967,689.8446655,684.7602081,686.031189,683.1099701,684.3422699,686.9641113,685.8239746
38,-420.46826171875,258.4885559082031,17.38914680480957,-39.63553237915039,7.3636040687561035,6.753201007843018,-16.334644317626953,-11.163337707519531,-4.011033058166504,-7.787175178527832,-6.9481987953186035,-1.6783372163772583,1.4070074558258057,2.8682029247283936,2.801852226257324,0.0747191309928894,-5.449197292327881,-10.341658592224121,-8.723779678344727,-2.8672378063201904,691.873703,703.0532837,706.0240936,707.8726196,704.4071198,706.6976166,711.1869049,707.7824402,705.3128052,701.9761658,701.9793701,699.5532227,698.1678772,701.2362671,697.4009705,702.3626709,703.6571503,703.9694214,708.4915924,711.1043549,713.1445313,712.6176453,712.6423645,708.2543182,687.0566559,672.9167938,677.3781586,675.640564,677.3227692,675.9185791
